taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
153,3,2,8947849,URMA_WRITE,7,0ns,45,,0,0,2,2,0.0,195.87198,0.0,0.0,365.457
154,3,4,2236962,URMA_WRITE,7,0ns,46,,0,0,3,3,0.0,547.78336,0.0,0.0,32.6693
155,3,4,2236962,URMA_WRITE,7,0ns,46,,0,0,4,4,0.0,548.60232,0.0,0.0,32.6205
156,3,4,2236962,URMA_WRITE,7,0ns,46,,0,0,5,5,0.0,548.93856,0.0,0.0,32.6005
157,3,4,2236963,URMA_WRITE,7,0ns,46,,0,0,6,6,0.0,617.13508,0.0,0.0,28.998
158,3,1,8947849,URMA_WRITE,7,0ns,47,,0,0,1,2,0.0,195.87198,0.0,0.0,365.457
159,3,5,2236962,URMA_WRITE,7,0ns,48,,0,0,3,3,0.0,548.78544,0.0,0.0,32.6096
160,3,5,2236962,URMA_WRITE,7,0ns,48,,0,0,4,4,0.0,548.78544,0.0,0.0,32.6096
161,3,5,2236962,URMA_WRITE,7,0ns,48,,0,0,5,5,0.0,548.78544,0.0,0.0,32.6096
162,3,5,2236963,URMA_WRITE,7,0ns,48,,0,0,6,6,0.0,725.06492,0.0,0.0,24.6815
163,3,0,8947849,URMA_WRITE,7,0ns,49,,0,0,0,2,0.0,195.87198,0.0,0.0,365.457
164,3,6,2236962,URMA_WRITE,7,0ns,50,,0,0,3,3,0.0,548.3044,0.0,0.0,32.6382
165,3,6,2236962,URMA_WRITE,7,0ns,50,,0,0,4,4,0.0,548.79544,0.0,0.0,32.609
166,3,6,2236962,URMA_WRITE,7,0ns,50,,0,0,5,5,0.0,548.79544,0.0,0.0,32.609
167,3,6,2236963,URMA_WRITE,7,0ns,50,,0,0,6,6,0.0,548.79544,0.0,0.0,32.6091
168,3,15,2236962,URMA_WRITE,7,0ns,51,,0,0,3,3,0.0,547.88336,0.0,0.0,32.6633
169,3,15,2236962,URMA_WRITE,7,0ns,51,,0,0,4,4,0.0,547.88336,0.0,0.0,32.6633
170,3,15,2236962,URMA_WRITE,7,0ns,51,,0,0,5,5,0.0,547.88336,0.0,0.0,32.6633
171,3,15,2236963,URMA_WRITE,7,0ns,51,,0,0,6,6,0.0,780.8563,0.0,0.0,22.9181
172,3,7,2236962,URMA_WRITE,7,0ns,52,,0,0,3,3,0.0,548.80544,0.0,0.0,32.6085
173,3,7,2236962,URMA_WRITE,7,0ns,52,,0,0,4,4,0.0,548.80544,0.0,0.0,32.6085
174,3,7,2236962,URMA_WRITE,7,0ns,52,,0,0,5,5,0.0,548.80544,0.0,0.0,32.6085
175,3,7,2236963,URMA_WRITE,7,0ns,52,,0,0,6,6,0.0,548.80544,0.0,0.0,32.6085
176,3,14,2236962,URMA_WRITE,7,0ns,53,,0,0,3,3,0.0,547.87336,0.0,0.0,32.6639
177,3,14,2236962,URMA_WRITE,7,0ns,53,,0,0,4,4,0.0,547.87336,0.0,0.0,32.6639
178,3,14,2236962,URMA_WRITE,7,0ns,53,,0,0,5,5,0.0,548.20128,0.0,0.0,32.6444
179,3,14,2236962,URMA_WRITE,7,0ns,53,,0,0,6,6,0.0,779.88614,0.0,0.0,22.9465
180,3,8,2236962,URMA_WRITE,7,0ns,54,,0,0,3,3,0.0,549.19648,0.0,0.0,32.5852
181,3,8,2236962,URMA_WRITE,7,0ns,54,,0,0,4,4,0.0,549.19648,0.0,0.0,32.5852
182,3,8,2236962,URMA_WRITE,7,0ns,54,,0,0,5,5,0.0,549.19648,0.0,0.0,32.5852
183,3,8,2236962,URMA_WRITE,7,0ns,54,,0,0,6,6,0.0,781.12494,0.0,0.0,22.9102
184,3,13,2236962,URMA_WRITE,7,0ns,55,,0,0,3,3,0.0,547.86336,0.0,0.0,32.6645
185,3,13,2236962,URMA_WRITE,7,0ns,55,,0,0,4,4,0.0,547.86336,0.0,0.0,32.6645
186,3,13,2236962,URMA_WRITE,7,0ns,55,,0,0,5,5,0.0,547.86336,0.0,0.0,32.6645
187,3,13,2236962,URMA_WRITE,7,0ns,55,,0,0,6,6,0.0,547.86336,0.0,0.0,32.6645
188,3,9,2236962,URMA_WRITE,7,0ns,56,,0,0,3,3,0.0,548.82544,0.0,0.0,32.6073
189,3,9,2236962,URMA_WRITE,7,0ns,56,,0,0,4,4,0.0,549.20648,0.0,0.0,32.5846
190,3,9,2236962,URMA_WRITE,7,0ns,56,,0,0,5,5,0.0,549.20648,0.0,0.0,32.5846
191,3,9,2236962,URMA_WRITE,7,0ns,56,,0,0,6,6,0.0,781.43162,0.0,0.0,22.9012
192,3,12,2236962,URMA_WRITE,7,0ns,57,,0,0,3,3,0.0,548.3444,0.0,0.0,32.6359
193,3,12,2236962,URMA_WRITE,7,0ns,57,,0,0,4,4,0.0,548.3444,0.0,0.0,32.6359
194,3,12,2236962,URMA_WRITE,7,0ns,57,,0,0,5,5,0.0,548.3444,0.0,0.0,32.6359
195,3,12,2236962,URMA_WRITE,7,0ns,57,,0,0,6,6,0.0,781.39162,0.0,0.0,22.9023
196,3,10,2236962,URMA_WRITE,7,0ns,58,,0,0,3,3,0.0,546.7456,0.0,0.0,32.7313
197,3,10,2236962,URMA_WRITE,7,0ns,58,,0,0,4,4,0.0,546.7456,0.0,0.0,32.7313
198,3,10,2236962,URMA_WRITE,7,0ns,58,,0,0,5,5,0.0,546.7456,0.0,0.0,32.7313
199,3,10,2236962,URMA_WRITE,7,0ns,58,,0,0,6,6,0.0,781.34162,0.0,0.0,22.9038
200,3,11,2236962,URMA_WRITE,7,0ns,59,,0,0,3,3,0.0,547.12184,0.0,0.0,32.7088
201,3,11,2236962,URMA_WRITE,7,0ns,59,,0,0,4,4,0.0,547.45024,0.0,0.0,32.6892
202,3,11,2236962,URMA_WRITE,7,0ns,59,,0,0,5,5,0.0,547.45024,0.0,0.0,32.6892
203,3,11,2236962,URMA_WRITE,7,0ns,59,,0,0,6,6,0.0,781.45162,0.0,0.0,22.9006
204,4,3,2236962,URMA_WRITE,7,0ns,60,,0,0,3,3,0.0,547.77724,0.0,0.0,32.6697
205,4,3,2236962,URMA_WRITE,7,0ns,60,,0,0,4,4,0.0,549.87084,0.0,0.0,32.5453
206,4,3,2236962,URMA_WRITE,7,0ns,60,,0,0,5,5,0.0,549.87084,0.0,0.0,32.5453
207,4,3,2236963,URMA_WRITE,7,0ns,60,,0,0,6,6,0.0,780.89814,0.0,0.0,22.9168
208,4,5,8947849,URMA_WRITE,7,0ns,61,,0,0,0,0,0.0,195.87198,0.0,0.0,365.457
209,4,2,2236962,URMA_WRITE,7,0ns,62,,0,0,3,3,0.0,547.511,0.0,0.0,32.6855
210,4,2,2236962,URMA_WRITE,7,0ns,62,,0,0,4,4,0.0,547.511,0.0,0.0,32.6855
211,4,2,2236962,URMA_WRITE,7,0ns,62,,0,0,5,5,0.0,548.3862,0.0,0.0,32.6334
212,4,2,2236963,URMA_WRITE,7,0ns,62,,0,0,6,6,0.0,781.46416,0.0,0.0,22.9002
213,4,6,8947849,URMA_WRITE,7,0ns,63,,0,0,1,0,0.0,195.87198,0.0,0.0,365.457
214,4,1,2236962,URMA_WRITE,7,0ns,64,,0,0,3,3,0.0,547.51052,0.0,0.0,32.6856
215,4,1,2236962,URMA_WRITE,7,0ns,64,,0,0,4,4,0.0,547.51052,0.0,0.0,32.6856
216,4,1,2236962,URMA_WRITE,7,0ns,64,,0,0,5,5,0.0,547.51052,0.0,0.0,32.6856
217,4,1,2236963,URMA_WRITE,7,0ns,64,,0,0,6,6,0.0,778.6187,0.0,0.0,22.9839
218,4,7,8947849,URMA_WRITE,7,0ns,65,,0,0,2,0,0.0,195.87198,0.0,0.0,365.457
219,4,0,2236962,URMA_WRITE,7,0ns,66,,0,0,3,3,0.0,547.12476,0.0,0.0,32.7086
220,4,0,2236962,URMA_WRITE,7,0ns,66,,0,0,4,4,0.0,547.12476,0.0,0.0,32.7086
221,4,0,2236962,URMA_WRITE,7,0ns,66,,0,0,5,5,0.0,547.24476,0.0,0.0,32.7014
222,4,0,2236963,URMA_WRITE,7,0ns,66,,0,0,6,6,0.0,714.60022,0.0,0.0,25.043
223,4,8,2236962,URMA_WRITE,7,0ns,67,,0,0,3,3,0.0,547.34788,0.0,0.0,32.6953
224,4,8,2236962,URMA_WRITE,7,0ns,67,,0,0,4,4,0.0,547.34788,0.0,0.0,32.6953
225,4,8,2236962,URMA_WRITE,7,0ns,67,,0,0,5,5,0.0,547.34788,0.0,0.0,32.6953
226,4,8,2236963,URMA_WRITE,7,0ns,67,,0,0,6,6,0.0,547.34788,0.0,0.0,32.6953
227,4,15,2236962,URMA_WRITE,7,0ns,68,,0,0,3,3,0.0,547.41788,0.0,0.0,32.6911
228,4,15,2236962,URMA_WRITE,7,0ns,68,,0,0,4,4,0.0,547.41788,0.0,0.0,32.6911
229,4,15,2236962,URMA_WRITE,7,0ns,68,,0,0,5,5,0.0,547.41788,0.0,0.0,32.6911
