taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
215,14,1,8947849,URMA_WRITE,7,0ns,215,,0,0,0.0,565.1511,0.0,0.0,126.6613
216,14,10,8947849,URMA_WRITE,7,0ns,216,,0,0,0.0,554.0444,0.0,0.0,129.2005
217,14,2,8947849,URMA_WRITE,7,0ns,217,,0,0,0.0,552.70868,0.0,0.0,129.5127
218,14,9,8947848,URMA_WRITE,7,0ns,218,,0,0,0.0,553.30298,0.0,0.0,129.3736
219,14,3,8947848,URMA_WRITE,7,0ns,219,,0,0,0.0,554.62984,0.0,0.0,129.0641
220,14,8,8947848,URMA_WRITE,7,0ns,220,,0,0,0.0,560.3604,0.0,0.0,127.7442
221,14,4,8947848,URMA_WRITE,7,0ns,221,,0,0,0.0,553.76988,0.0,0.0,129.2645
222,14,7,8947848,URMA_WRITE,7,0ns,222,,0,0,0.0,554.55706,0.0,0.0,129.081
223,14,5,8947848,URMA_WRITE,7,0ns,223,,0,0,0.0,555.46024,0.0,0.0,128.8711
224,14,6,8947848,URMA_WRITE,7,0ns,224,,0,0,0.0,559.3588,0.0,0.0,127.9729
225,15,14,8947849,URMA_WRITE,7,0ns,225,,0,0,0.0,182.37834,0.0,0.0,392.4961
226,15,0,8947849,URMA_WRITE,7,0ns,226,,0,0,0.0,554.20028,0.0,0.0,129.1641
227,15,13,8947849,URMA_WRITE,7,0ns,227,,0,0,0.0,182.37834,0.0,0.0,392.4961
228,15,1,8947849,URMA_WRITE,7,0ns,228,,0,0,0.0,565.06646,0.0,0.0,126.6803
229,15,12,8947849,URMA_WRITE,7,0ns,229,,0,0,0.0,182.37834,0.0,0.0,392.4961
230,15,2,8947849,URMA_WRITE,7,0ns,230,,0,0,0.0,556.21026,0.0,0.0,128.6974
231,15,11,8947849,URMA_WRITE,7,0ns,231,,0,0,0.0,559.05274,0.0,0.0,128.043
232,15,3,8947849,URMA_WRITE,7,0ns,232,,0,0,0.0,553.31304,0.0,0.0,129.3712
233,15,10,8947848,URMA_WRITE,7,0ns,233,,0,0,0.0,556.05628,0.0,0.0,128.733
234,15,4,8947848,URMA_WRITE,7,0ns,234,,0,0,0.0,558.13874,0.0,0.0,128.2527
235,15,9,8947848,URMA_WRITE,7,0ns,235,,0,0,0.0,557.46718,0.0,0.0,128.4072
236,15,5,8947848,URMA_WRITE,7,0ns,236,,0,0,0.0,560.56168,0.0,0.0,127.6983
237,15,8,8947848,URMA_WRITE,7,0ns,237,,0,0,0.0,554.8694,0.0,0.0,129.0083
238,15,6,8947848,URMA_WRITE,7,0ns,238,,0,0,0.0,561.2832,0.0,0.0,127.5342
239,15,7,8947848,URMA_WRITE,7,0ns,239,,0,0,0.0,550.40674,0.0,0.0,130.0543
