taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
270,33,32,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
271,33,30,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
272,34,35,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
273,34,36,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
274,34,37,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
275,34,38,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
276,34,39,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
277,34,32,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
278,34,33,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
279,34,29,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
280,35,36,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
281,35,37,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
282,35,38,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
283,35,39,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
284,35,32,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
285,35,33,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
286,35,34,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
287,35,28,236299,URMA_WRITE,1,0ns,0,,0.0,5.16362,0.001,5.17658,366.0982
288,36,37,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
289,36,38,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
290,36,39,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
291,36,32,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
292,36,33,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
293,36,34,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
294,36,35,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
295,36,27,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
296,37,38,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
297,37,39,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
298,37,32,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
299,37,33,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
300,37,34,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
301,37,35,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
302,37,36,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
303,37,26,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
304,38,39,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
305,38,32,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
306,38,33,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
307,38,34,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
308,38,35,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
309,38,36,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
310,38,37,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
311,38,25,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
312,39,32,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
313,39,33,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
314,39,34,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
315,39,35,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
316,39,36,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
317,39,37,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
318,39,38,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
319,39,24,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
320,40,41,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
321,40,42,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
322,40,43,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
323,40,44,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
324,40,45,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
325,40,46,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
326,40,47,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
327,40,23,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
328,41,42,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
329,41,43,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
330,41,44,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
331,41,45,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
332,41,46,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
333,41,47,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
334,41,40,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
335,41,22,236299,URMA_WRITE,1,0ns,0,,0.0,5.09416,0.001,5.10712,371.09
336,42,43,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
337,42,44,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
338,42,45,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
339,42,46,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
340,42,47,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
341,42,40,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
342,42,41,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
343,42,21,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
344,43,44,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
345,43,45,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
346,43,46,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
347,43,47,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
348,43,40,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
349,43,41,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
350,43,42,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
351,43,20,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
352,44,45,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
353,44,46,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
354,44,47,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
355,44,40,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
356,44,41,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
357,44,42,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
358,44,43,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
359,44,19,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
360,45,46,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
361,45,47,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
362,45,40,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
363,45,41,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
364,45,42,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
365,45,43,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
366,45,44,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
367,45,18,236299,URMA_WRITE,1,0ns,0,,0.0,5.15642,0.001,5.16938,366.6094
368,46,47,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
369,46,40,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
370,46,41,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
371,46,42,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
372,46,43,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
373,46,44,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
374,46,45,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
375,46,17,236299,URMA_WRITE,1,0ns,0,,0.0,5.15622,0.001,5.16918,366.6236
376,47,40,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
377,47,41,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
378,47,42,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
379,47,43,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
380,47,44,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
381,47,45,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
382,47,46,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
383,47,16,236299,URMA_WRITE,1,0ns,0,,0.0,5.0954,0.001,5.10836,370.9997
384,48,49,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
385,48,50,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
386,48,51,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
387,48,52,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
388,48,53,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
389,48,54,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
390,48,55,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
391,48,15,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
392,49,50,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
393,49,51,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
394,49,52,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
395,49,53,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
396,49,54,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
397,49,55,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
398,49,48,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
399,49,14,236299,URMA_WRITE,1,0ns,0,,0.0,9.8249,0.001,9.83786,192.4083
400,50,51,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
401,50,52,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
402,50,53,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
403,50,54,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
404,50,55,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
405,50,48,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
406,50,49,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
407,50,13,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
408,51,52,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
409,51,53,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
410,51,54,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
411,51,55,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
412,51,48,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
413,51,49,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
414,51,50,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
415,51,12,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
416,52,53,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
417,52,54,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
418,52,55,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
419,52,48,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
420,52,49,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
421,52,50,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
422,52,51,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
423,52,11,236299,URMA_WRITE,1,0ns,0,,0.0,5.1639,0.001,5.17686,366.0784
424,53,54,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
425,53,55,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
426,53,48,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
427,53,49,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
428,53,50,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
429,53,51,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
430,53,52,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
431,53,10,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
432,54,55,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
433,54,48,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
434,54,49,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
435,54,50,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
436,54,51,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
437,54,52,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
438,54,53,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
439,54,9,236299,URMA_WRITE,1,0ns,0,,0.0,9.97456,0.001,9.98752,189.5213
440,55,48,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
441,55,49,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
442,55,50,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
443,55,51,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
444,55,52,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
445,55,53,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
446,55,54,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
447,55,8,236299,URMA_WRITE,1,0ns,0,,0.0,9.883,0.001,9.89596,191.2771
448,56,57,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
449,56,58,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
450,56,59,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
451,56,60,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
452,56,61,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
453,56,62,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
454,56,63,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
455,56,7,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
456,57,58,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
457,57,59,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
458,57,60,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
459,57,61,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
460,57,62,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
461,57,63,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
462,57,56,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
463,57,6,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
464,58,59,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
465,58,60,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
466,58,61,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
467,58,62,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
468,58,63,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
469,58,56,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
470,58,57,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
471,58,5,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
472,59,60,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
473,59,61,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
474,59,62,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
475,59,63,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
476,59,56,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
477,59,57,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
478,59,58,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
479,59,4,236299,URMA_WRITE,1,0ns,0,,0.0,5.0954,0.001,5.10836,370.9997
480,60,61,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
481,60,62,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
482,60,63,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
483,60,56,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
484,60,57,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
485,60,58,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
486,60,59,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
487,60,3,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
488,61,62,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
489,61,63,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
490,61,56,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
491,61,57,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
492,61,58,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
493,61,59,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
494,61,60,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
495,61,2,236299,URMA_WRITE,1,0ns,0,,0.0,5.09416,0.001,5.10712,371.09
496,62,63,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
497,62,56,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
498,62,57,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
499,62,58,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
500,62,59,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
501,62,60,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
502,62,61,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
503,62,1,236299,URMA_WRITE,1,0ns,0,,0.0,5.09316,0.001,5.10612,371.1629
504,63,56,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
505,63,57,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
506,63,58,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
507,63,59,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
508,63,60,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
509,63,61,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
510,63,62,236299,URMA_WRITE,1,0ns,0,,0.0,4.89998,0.001,4.90306,385.7959
511,63,0,236299,URMA_WRITE,1,0ns,0,,0.0,5.15622,0.001,5.16918,366.6236
512,0,1,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
513,1,0,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
514,2,3,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
515,3,2,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
516,4,5,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
517,5,4,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
518,6,7,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
519,7,6,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
520,8,9,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
521,9,8,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
522,10,11,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
523,11,10,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
524,12,13,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
525,13,12,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
526,14,15,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
527,15,14,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
528,16,17,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
529,17,16,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
530,18,19,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
531,19,18,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
532,20,21,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
533,21,20,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
534,22,23,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
535,23,22,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
536,24,25,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
537,25,24,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
538,26,27,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
539,27,26,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
540,28,29,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
541,29,28,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
542,30,31,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
543,31,30,236299,URMA_WRITE,1,0ns,1,0.0,9.97782,14.8778,9.97882,14.88088,385.7959
