taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
194,4,12,2982616,URMA_WRITE,7,0ns,74,,0,0,5,5,0.0,952.29248,0.0,0.0,25.0563
195,5,4,8947849,URMA_WRITE,7,0ns,75,,0,0,0,0,0.0,195.87198,0.0,0.0,365.457
196,5,6,8947849,URMA_WRITE,7,0ns,76,,0,0,1,1,0.0,195.87198,0.0,0.0,365.457
197,5,3,2982616,URMA_WRITE,7,0ns,77,,0,0,3,3,0.0,727.3454,0.0,0.0,32.8055
198,5,3,2982616,URMA_WRITE,7,0ns,77,,0,0,4,4,0.0,727.81004,0.0,0.0,32.7846
199,5,3,2982617,URMA_WRITE,7,0ns,77,,0,0,5,5,0.0,950.73898,0.0,0.0,25.0973
200,5,7,8947849,URMA_WRITE,7,0ns,78,,0,0,2,1,0.0,195.87198,0.0,0.0,365.457
201,5,2,2982616,URMA_WRITE,7,0ns,79,,0,0,3,3,0.0,726.87124,0.0,0.0,32.8269
202,5,2,2982616,URMA_WRITE,7,0ns,79,,0,0,4,4,0.0,727.34492,0.0,0.0,32.8055
203,5,2,2982617,URMA_WRITE,7,0ns,79,,0,0,5,5,0.0,953.54484,0.0,0.0,25.0234
204,5,8,2982616,URMA_WRITE,7,0ns,80,,0,0,3,3,0.0,726.89124,0.0,0.0,32.826
205,5,8,2982616,URMA_WRITE,7,0ns,80,,0,0,4,4,0.0,726.89124,0.0,0.0,32.826
206,5,8,2982617,URMA_WRITE,7,0ns,80,,0,0,5,5,0.0,761.83262,0.0,0.0,31.3204
207,5,1,2982616,URMA_WRITE,7,0ns,81,,0,0,3,3,0.0,726.67812,0.0,0.0,32.8356
208,5,1,2982616,URMA_WRITE,7,0ns,81,,0,0,4,4,0.0,726.67812,0.0,0.0,32.8356
209,5,1,2982617,URMA_WRITE,7,0ns,81,,0,0,5,5,0.0,952.70578,0.0,0.0,25.0454
210,5,9,2982616,URMA_WRITE,7,0ns,82,,0,0,3,3,0.0,727.90268,0.0,0.0,32.7804
211,5,9,2982616,URMA_WRITE,7,0ns,82,,0,0,4,4,0.0,728.35732,0.0,0.0,32.7599
212,5,9,2982617,URMA_WRITE,7,0ns,82,,0,0,5,5,0.0,728.35732,0.0,0.0,32.7599
213,5,0,2982616,URMA_WRITE,7,0ns,83,,0,0,3,3,0.0,727.72644,0.0,0.0,32.7883
214,5,0,2982616,URMA_WRITE,7,0ns,83,,0,0,4,4,0.0,727.72644,0.0,0.0,32.7883
215,5,0,2982616,URMA_WRITE,7,0ns,83,,0,0,5,5,0.0,918.638,0.0,0.0,25.9742
216,5,10,2982616,URMA_WRITE,7,0ns,84,,0,0,3,3,0.0,728.36732,0.0,0.0,32.7595
217,5,10,2982616,URMA_WRITE,7,0ns,84,,0,0,4,4,0.0,728.85052,0.0,0.0,32.7378
218,5,10,2982616,URMA_WRITE,7,0ns,84,,0,0,5,5,0.0,890.2875,0.0,0.0,26.8014
219,5,15,2982616,URMA_WRITE,7,0ns,85,,0,0,3,3,0.0,726.84124,0.0,0.0,32.8283
220,5,15,2982616,URMA_WRITE,7,0ns,85,,0,0,4,4,0.0,726.84124,0.0,0.0,32.8283
221,5,15,2982616,URMA_WRITE,7,0ns,85,,0,0,5,5,0.0,726.84124,0.0,0.0,32.8283
222,5,11,2982616,URMA_WRITE,7,0ns,86,,0,0,3,3,0.0,728.37732,0.0,0.0,32.759
223,5,11,2982616,URMA_WRITE,7,0ns,86,,0,0,4,4,0.0,728.37732,0.0,0.0,32.759
